"FossilSpecimen",29174
"GenomicDNA",155317
"HumanObservation",58874775
"Image",136612
"Literature",575
"LivingSpecimen",158146
"MachineObservation",536143
"MaterialSample",170896
"NomenclaturalChecklist",5923
"PreservedSpecimen",12401282
"Sound",4565
"",2507006
