"?Acrocordia",1
"?Acrolejeunea",10
"?Acromastigum",2
"?Acroporium",12
"?Acrosorium",2
"?Acrosorium ciliolatum",8
"?Acrothamniopsis",1
"?Acrothamnus hookeri",1
"?Acrotheca",1
"?Acrotriche",1
"?Acrotriche aggregata",1
"?Acrotriche cordata",1
"?Acrotriche plurilocularis",2
"?Acrotylus australis",1
"?Actinobole sp.",1
"?Actinotrichia sp.",1
"?Actites megalocarpa",1
"?Adamsiella chauvinii",1
"?Adansonia madagascariensis",1
"?Adelanthus",1
"?Adelophycus corneus",1
"?Adenophorus",1
"?Adenosma",1
"?Adesmia",1
"?Adriana sp.",1
"?Aegilotriticum",2
"?Aeodes",1
"?Aerobryopsis",2
"?Aeschynomene",1
"?Aetanthus",1
"?Agardhiella",3
"?Agaricus",3
"?Agaricus austrovinaceus",1
"?Agaricus rufotegulis",1
"?Agaricus xanthodermus",1
"?Ageratina adenophora",1
"?Ageratum",1
"?Aglaia",8
"?Agonis",1
"?Agrocybe",5
"?Agrocybe tunicola",1
"?Agrostis",5
"?Agrostis alba",1
"?Ahnfeltia",1
"?Ahnfeltiopsis fastigiata",1
"?Ahnfeltiopsis humilis",1
"?Akalaphycus",1
"?Albugo",3
"?Alchornea ilicifolia",1
"?Alectoria",1
"?Alectoria subdivergens",2
"?Alectryon oleifoliusssp. oleifolius",2
"?Aleurina",1
"?Aleurocystis hakgallae",1
"?Aleurodiscus",2
"?Aleurodiscus aurantius",1
"?Aleurodiscus coronatus",1
"?Alexgeorgea sp.",1
"?Allocasuarina",2
"?Allocasuarina verticillata",1
"?Aloe sp.",1
"?Aloina",1
"?Alphitonia excelsa",1
"?Alseodaphne",1
"?Alternanthera denticulata",1
"?Alysicarpus",1
"?Alyssum",1
"?Amandinea",12
"?Amandinea punctata",1
"?Amanita",9
"?Amanita ananiceps",1
"?Amanita eucalypti",1
"?Amanita punctata",1
"?Amanita sp.",2
"?Amansia",3
"?Amansia dietrichiana",2
