"'Original species incorrect, species updated'",12
"(Duméril & Bibron, 1839)",2
"(Duméril & Bibron, 1841)",1
"(Duméril, 1853)",6
"** ?",11
"100%",398
"16",16
"1967",1
"200%",1
"2014",3
"20160624 Sub-species record associated with species taxon as sub-species information is not required.",2682
"51",5
"53",106
"70%",2
"75%",7
"?",17966
"?
?",1
"?
indet",1
"? gen",51
"? gen et sp",66
"? possibly",2
"? sp",116
"? sp. nov.",34
"?""adaxialis""",1
"?""albiflora""",1
"?""cyclophylla""",1
"?""elegans""",4
"?""flabellata""",4
"?""flindersii""",2
"?""larkumii""",1
"?""latum""",5
"?""platydisca""",2
"?""robustus""",1
"?""semivestita""",3
"?""trichopoda""",1
"?'Poorinda Constance'",1
"??",117
"?? [indet. - sp. aff. oleosa]",3
"?? [indet.]",13
"?? [query - an uncertain hybrid]",1
"?? [query - wansborough]",1
"?? adpressa P.Olde & N.Marriott",1
"?? angustifolia",1
"?? arborea",2
"?? boormanii",1
"?? camaldulensis -- tereticornis",1
"?? celastroides",2
"?? cistoidea",1
"?? citriodorum",2
"?? cladonia",1
"?? crebra",1
"?? cucullata",2
"?? cucullatus",1
"?? curta",1
"?? debilis",2
"?? dendromorpha",1
"?? distichophylla",1
"?? drummondii",1
"?? dubia",1
"?? exiguum",1
"?? flaccida",3
"?? form taxon charlesiana-form taxon chatelainiana intergrade",2
"?? fornicatus",1
"?? furcata",1
"?? fuscata",2
"?? gracilicaule",1
"?? hakea",1
"?? hamata",1
"?? labillardierei",1
"?? limnophila",2
"?? littoralis",3
"?? longifolia",1
"?? maritima",1
"?? molle",1
"?? monogyna",1
"?? nicaeensis",1
"?? nigricans",1
"?? notelaea longifolia x microcarpa",1
"?? nudum",1
"?? oblonga",1
"?? obtusa",1
"?? obtusifolia",1
"?? obtusifolius",2
"?? opponens or sp. nov.",1
"?? ovatifolium",1
"?? pallens",1
"?? pauciflorus",1
"?? pectinata",1
"?? pedunculata",2
"?? phyllopsora sp.",1
"?? pilularis x piperita",1
"?? pinnata",1
"?? platyrachis",1
"?? polyalthia",1
"?? polyandra",1
"?? polyanthemus x usitatus",1
"?? procera",3
"?? reflexa",2
"?? rotala",1
"?? rufa",2
"?? sesamoides",4
"?? sp. aff. testacea",1
"?? sp. nov.",3
"?? stirlingii",1
"?? stricta",1
"?? tenuis/acicularis",1
"?? textile",1
"?? velutina",1
"?? vittadenia",1
"?? woollsii",1
"?? xylopia",1
"?? zonatus",1
"??Bacidina",1
"??Collema fasciculare",1
"??Lecanora farinacea",1
"??Lecidella",1
"??Megalaria",1
"??Micarea",1
"??Micarea tubaeiformis",1
"??Pertusaria paeminosa",1
"??Polychidium contortum",1
"??arborea",1
"??asiaticum",1
"??astrotricha",1
"??australe",1
"??baldwinii",2
"??beccarii",1
"??behrii",5
"??blackiana",1
"??brevifolia",1
"??brevistyla",5
"??browniana",1
"??capillacea",1
"??catalpifolium",3
"??cellulosum",1
"??cooperi",42
"??cordatus",8
"??coronata",1
"??corynocarpus",1
"??cristatum",1
"??ellipticum",2
"??ensifolia",1
"??erythraea",2
"??falciloba",2
"??floridus",1
"??fornicata",1
"??gumata",1
"??horizontalis",1
"??implexicoma",1
"??incompleta",1
"??lanceolatum",1
"??lanceolatus (short)",1
"??lapathifolia x decipiens",1
"??limosella australis",1
"??littoralis",1
"??manglesianus",1
"??mutabilis",1
"??nana",1
"??nielsonii",1
"??ochrochlora",1
"??paludosus",1
"??parviflora",2
"??pauciflora",1
"??phyllopsora",1
"??planifolia",1
"??platichila",3
"??poiformis",2
"??polymorphus",1
"??prinophyllum",1
"??pulchellum",1
"??punctata",5
"??rara",1
"??reniformis",1
"??retrorsum",2
"??salmonophloia",1
"??schistorhiza",1
"??serraensis",3
"??solanderi var. ?solanderi",2
"??sonderi",1
"??sp.nov.",1
"??spinulosperma",1
"??squamata",1
"??stelligerum",2
"??stenosepalus",1
"??stricta",1
"??subacroptera",1
"??subconveniens",1
"??tentaculata",4
"??testacea var. ?testacea",2
"??tetragonioides",7
"??tibetica",1
"??unifolia",5
"??vanbruggenii",2
"??varia",1
"??variifolium",1
"??verrucosum",2
"??viridis subsp. ?viridis",1
"??viscosa",1
"??vulgaris",1
"??xerophyllum",2
"?Abarema",2
"?Abortiporus",1
"?Abrus",1
"?Abutilon",1
"?Abutilon fraseri",1
"?Acacia",5
"?Acacia acinacea",1
"?Acacia boormanii x Acacia pravissima",1
"?Acacia calcicola",1
"?Acacia craspedocarpa x Acacia ramulosa",1
"?Acacia euthycarpa",1
"?Acacia genistifolia",1
"?Acacia graveolens",1
"?Acacia havilandiorum",1
"?Acacia incurvaneura",1
"?Acacia jennerae",1
"?Acacia lasiocalyx",1
"?Acacia leiocalyx",4
"?Acacia loderi",1
"?Acacia longifoliassp. longifolia",1
"?Acacia mucronata",1
"?Acacia murrayana",1
"?Acacia nematophylla",1
"?Acacia obtusifolia",1
"?Acacia orbifolia",1
"?Acacia perryi",1
"?Acacia sclerophylla",1
"?Acacia sp. Wirrabara (B.R.Maslin 5999)",1
"?Acacia stenophylla",1
"?Acacia subcontorta",1
"?Acacia synchronicia",1
"?Acacia vestita",1
"?Acacia victoriaessp. victoriae",1
"?Acaena agnipila",1
"?Acanthophora",5
"?Acanthophora dendroides",3
"?Acanthophora sp.",1
"?Acanthophysium",3
"?Acarospora",40
"?Acaulon",3
"?Acetabularia",1
"?Acidonia microcarpa",4
"?Acmena",1
"?Acrobolbus",6
"?Acrocarpia",10
"?Acrocarpia paniculata",2
"?Acrocarpia sp.",1
"?Acrocordia",1
"?Acrolejeunea",10
"?Acromastigum",2
"?Acroporium",12
"?Acrosorium",2
"?Acrosorium ciliolatum",8
"?Acrothamniopsis",1
"?Acrothamnus hookeri",1
"?Acrotheca",1
"?Acrotriche",1
"?Acrotriche aggregata",1
"?Acrotriche cordata",1
"?Acrotriche plurilocularis",2
"?Acrotylus australis",1
"?Actinobole sp.",1
"?Actinotrichia sp.",1
"?Actites megalocarpa",1
"?Adamsiella chauvinii",1
"?Adansonia madagascariensis",1
"?Adelanthus",1
"?Adelophycus corneus",1
"?Adenophorus",1
"?Adenosma",1
"?Adesmia",1
"?Adriana sp.",1
"?Aegilotriticum",2
"?Aeodes",1
"?Aerobryopsis",2
"?Aeschynomene",1
"?Aetanthus",1
"?Agardhiella",3
"?Agaricus",3
"?Agaricus austrovinaceus",1
"?Agaricus rufotegulis",1
"?Agaricus xanthodermus",1
"?Ageratina adenophora",1
"?Ageratum",1
"?Aglaia",8
"?Agonis",1
"?Agrocybe",5
"?Agrocybe tunicola",1
"?Agrostis",5
"?Agrostis alba",1
"?Ahnfeltia",1
"?Ahnfeltiopsis fastigiata",1
"?Ahnfeltiopsis humilis",1
"?Akalaphycus",1
"?Albugo",3
"?Alchornea ilicifolia",1
"?Alectoria",1
"?Alectoria subdivergens",2
"?Alectryon oleifoliusssp. oleifolius",2
"?Aleurina",1
"?Aleurocystis hakgallae",1
"?Aleurodiscus",2
"?Aleurodiscus aurantius",1
"?Aleurodiscus coronatus",1
"?Alexgeorgea sp.",1
"?Allocasuarina",2
"?Allocasuarina verticillata",1
"?Aloe sp.",1
"?Aloina",1
"?Alphitonia excelsa",1
"?Alseodaphne",1
"?Alternanthera denticulata",1
"?Alysicarpus",1
"?Alyssum",1
"?Amandinea",12
"?Amandinea punctata",1
"?Amanita",9
"?Amanita ananiceps",1
"?Amanita eucalypti",1
"?Amanita punctata",1
"?Amanita sp.",2
"?Amansia",3
"?Amansia dietrichiana",2
"?Amansia pinnatifida",7
"?Amansia serrata",7
"?Amansia sp.",1
"?Amaranthus sp.",1
"?Amauroderma",1
"?Amaurodon viridis",1
"?Amblystegiaceae",1
"?Amblystegium",1
"?Ammannia",2
"?Amoenothamnion minimum",1
"?Amphibolis",8
"?Amphibolis antarctica",1
"?Amphibromus fluitans",1
"?Amphibromus neesii",1
"?Amphidium",1
"?Amphinema byssoides",2
"?Amphipogon strictusvar. strictus",1
"?Amphiroa",2
"?Amphiroa anceps",6
"?Amphiroa gracilis",2
"?Amphiroa sp.",1
"?Amyema",1
"?Amyema preissii",1
"?Amylotrama",1
"?Amylotrama sp. 2",1
"?Anacamptodon",2
"?Anacardiaceae",1
"?Anagallis arvensis",1
"?Anagallis pumila",1
"?Anaptychia",1
"?Anastrophyllum",1
"?Andersonia carinata",1
"?Andersonia heterophylla",1
"?Andersonia macranthera",1
"?Andrewsianthus",1
"?Aneilema",1
"?Anemone",3
"?Angianthus sp.",1
"?Angianthus tomentosus",1
"?Angophora",2
"?Angophora floribunda",1
"?Angophora leiocarpa",1
"?Annona",1
"?Annulohypoxylon archeri",1
"?Anoectangium",2
"?Anoectangium bellii",1
"?Anotrichium",39
"?Anotrichium crinitum",19
"?Anotrichium elongatum",20
"?Anotrichium licmophorum",2
"?Anotrichium tenue",11
"?Antennatula",1
"?Anthericum",1
"?Anthobolus",1
"?Anthobolus leptomerioides",1
"?Anthracoidea heterospora",1
"?Anthracophyllum archeri",1
"?Anthracothecium",1
"?Anthurus",1
"?Antithamnion",7
"?Antithamnion armatum",1
"?Antithamnion cruciatum",4
"?Antithamnion delicatulum",2
"?Antithamnion gracilentum",1
"?Antithamnion hanovioides",4
"?Antithamnion pectinatum",2
"?Antithamnion pinnafolium",1
"?Antithamnion verticale",1
"?Antithamnionella glandifera",2
"?Antithamnionella multiramosa",2
"?Antithamnionella ternifolia",1
"?Antrocentrum nigrescens",1
"?Antrodia",3
"?Antrodia stratosa",1
"?Antrodia vaillantii",3
"?Antrodia xantha",1
"?Antrodiella",2
"?Antrodiella citrea",1
"?Antrodiella hunua",3
"?Antrodiella rata",1
"?Anzia",1
"?Aphyllorchis",1
"?Apium",1
