"Doole",35
"Doole  (island to West)",2
"Doole  (islet to South West)",1
"Dorre",129
"Dorre Island",423
"Dot Can Island",1
"Double",16
"Double  (? which one)",5
"Double  (Shark Bay)",8
"Double  North  (Barrow)",4
"Double  South  (Barrow)",9
"Double Island",13
"Doubtful",3
"Doubtful Island",19
"Doubtful Islands",3
"Doughboy Island",6
"Douglas",3
"Dove",2
"Dowe Island",1
"Dramai Island",1
"Dravuni Island",4
"Drummond Rock",6
"Dry",8
"Dry Lump",53
"Dry Lump, W. of",3
"Du Rowa",1
"Du Rowa Island",1
"Duck Rock",15
"Duke of York Island",2
"Duke of York Islands",2
"Dunk",1
"Dunk Island",15
"Durai Island",4
"Dyer",19
"Dyer Island",4
"Dyer's Island",1
"E Morotai Island",1
"E of",3
"EAST",1
"EAST MONTALIVET",1
"EAST TIMOR",16
"Eagle",8
"Eagle Hawk",14
"Eagle Island",6
"Eaglehawk",4
"Eaglehawk Island",128
"East",7
"East Ern Island",1
"East Goodwyn",3
"East Intercourse",1
"East Intercourse Island",27
"East Island",150
"East Islet",5
"East Lewis Island",175
"East Lion Island",2
"East Loikere",1
"East Mauwara Island",5
"East Mid Intercourse Island",12
"East Montalivet",56
"East Montalivet Island",165
"East Montelivet Island",31
"East Pulau Pakal",3
"East Sabut",16
"East Vernon Island",1
"East Wallabi",126
"East Wallabi (islet nr.jetty)",1
"East Wallabi Island",91
"East and West Lewis Island",2
"Easter Group",22
"Easter Island",5
"Easter group",29
"Eastern",10
"Eastern Island",14
"Eclipse",210
"Eclipse Hill Island",5
"Eclipse Island",14
"Edward Island",1
"Edwards",18
"Efate",1
"Efate Island",13
"Efate island",1
"Egeron St",1
"Egg",2
"Egg  (= Tetrodon)",9
"Egg Island",1
"Egg Islands",4
"Egmont Key",1
"Egret",1
"Eiao Island",2
"Eight",11
"El Nido",9
"Elcho Island",17
"Elizabeth Wreck",5
"Elizabeth reef",1
"Elliot Island",2
"Ellis",1
"Elphick Nob",11
"Elphick Nob Island",3
"Elsie",3
"Emae Island",2
"Emau Island",6
"Enderbury Atoll",3
"Enderby",35
"Enderby  Island",110
"Enderby Island",957
"Enderby Island NZ",41
"Enggano Island",1
"Entrance Island",81
"Epsilon Island",10
"Epsilson Island",19
"Equator Islands",1
"Erergon Sts",1
"Erith Island",2
"Escape",36
"Escape Island",151
"Espiritu Santo Island",14
"Essex Rocks",43
"Essex Rocks  (Middle)",15
"Essex Rocks  (North)",12
"Essex Rocks  (South)",7
"Ete Asa Lepek",1
"Eva",5
"Evans Island",3
"Evelyn",40
"Evening reef",1
"Exmouth",1
"Exmouth Gulf area",1
"FIslandherman Island",1
"FLORES",764
"FORTESCUE",2
"Fairfax Islands",5
"Fairy Tern (Montebellos)",4
"Fak Fak Island",1
"Fam Island",32
"Fam Islands",55
"Far",1
"Far Island",1
"Fatu Hiva Island",3
"Fatu hiva Island",1
"Faure",83
"Faure Island",15
"Favorite",35
"Favorite Island",94
"Favourite Island",1
"Fefan Island",1
"Fench Island",3
"Fenelon",59
"Fenelon Island",71
"Fergusson Island",32
"Fernandina Island",1
"Fibacet Island",3
"Figure of Eight",16
"Figure of Eight Island",8
"Fiha Lhohi",1
"Fiji",1
"Filfla Islet",1
"Filio Lhohi",1
"Fin (burnetts) Island",2
"Finucane",5
"Finucane Island",10
"Fire Dreaming Island",1
"First Rock",1
"First Sister",5
