"Nuyts Archipelago",20
"Nw cape",5
"OSBORN",23
"Ocean Reef",2
"Ocean Reef Boat Harbour",3
"Ogasawara Islands",2
"Okinawa Islands",1
"Okinawa island",2
"Okinawaa Islands",6
"Olu Malau islands",39
"Onslow",633
"Orkney Islands",11
"Orkney Isles",1
"Osborn",24
"Osborn Island Group",2
"Osborn Island Group, Bonaparte Archipelago",149
"Osborn Islands",11
"Osborne Islands",99
"Osprey",46
"Outer Hebrides",2
"Oyster Harbour",44
"P. gaya",1
"P.Pari",2
"Palau",3
"Palau Island",3
"Palau Langkai",2
"Palau Palau Sabalana Archipelago",1
"Palawan",171
"Palawan Islands",2
"Palawan Province",6
"Palm Beach",1
"Palm Islands Group",1
"Papua Barat Province",6
"Papua Province",1
"Passage",57
"Passage Island Group",183
"Passage Islands",1
"Pearson Isles",2
"Peel Inlet",8
"Pelsaert Group",11
"Pelsaert Group, Houtman Abrolhos",21
"Pender Bay",1
"Perlas Archipelago",7
"Perlas Archipelago (Pearl Islands)",1
"Perlas Islands",2
"Peron Islands",3
"Peron Peninsula",2
"Perth",19
"Perth Metropolitan Area",1
"Philippine Islands",3
"Philippines Islands",1
"Phoenix Islands",51
"Pig Island",1
"Pigeon Islands",4
"Pilbara",166
"Pilbara Region",2
"Pilbara shelf",2085
"Pisang Islands",3
"Pitcairn Group of Islands",5
"Pitcairn Island Group",2
"Pitcairn Islands",1
"Point Ann",28
"Point Cartwright",2
"Point Peron",2
"Point Samson Wharf",1
"Polillo Islands",1
"Polillo Reef",4
"Port Denison",3
"Port Essington",3
"Port Gregory",30
"Port Gulf",1
"Port Hedland",122
"Port Moresby",3
"Port Phillip Bay",1
"Port Phillp Bay",7
"Port Samson",3
"Port Walcott",5
"Port Willunga",3
"Port bremer Bay",6
"Port hedland",8
"Possession Point",1
"Pribilof Islands",5
"Prince Edward Group",1
"Prince Edward Islands",6
"Prince Fredrick Harbour",1
"Princess Royal Har.",12
"Princess Royal Harbour",2
"Prudhoe Islands, Bonaparte Archipelago",66
"Pula",1
"Pulau Pari",1
"Pulau Perhentian",1
"Pulau Seribu",11
"Pyjong",1
"Quindalup",3
"RECHERCHE ARCHIPELAGO",1
"Raja Ampat",235
"Raja Ampat Islands",1388
"Rauer Group",2
"Recherche",488
"Recherche Archipelago",1364
"Red Sea",1
"Revillagigedo Islands",1
"Revillagigedos",2
"Riau Islands",195
"Rinca",1
"Rock Cod Shoal",1
"Rockingham",1
"Roebuck Bay",7
"Ronsard Rocks",32
"Rottnest",108
"Rottnest Island",31
"Rottnest Shelf",5
"Rottnest shelf",8
"Rowely Shoals",1
"Rowley Shoals",5689
"Russell Islands",3
"Ryukyu Islands",9
"SULAWESI",10
"SUMATRA",123
"SW Salayer",1
"SW WA",1
"Sabah",339
"Sabu",16
"Safety Bay",3
"Sahul Shelf",107
"Saint Alouarn Islands",4
"Samoa Islands",4
"Samoan Islands",5
"San Benito Islands",1
"San Blas Archipelago",11
"San Juan",1
"San Juan Islands",1
"San francisco",1
"Sandoval Point",4
"Santo",1
"Sanur Beach",4
"Sarawak",18
"Satsunan Islands",1
"Scarborough",1
"Scott Reef",268
"Scott and Seringapatam Reefs",3200
"Seal Island",1
"Seal Islands",1
"Seal island",1
"Sek Passage",2
"Semporna",45
"Seribu Islands",32
"Seringapatam Atoll",2
"Seringapatam Reef",10
"Seychelles",1
"Seychelles Islands",3
"Seychelles archipelago",14
"Shark Bay",4290
"Shark Bay?",1
"Shetland Islands",20
"Shoalwater",14
"Shoalwater Bay",107
"Shoalwater Bay Islands",2
"Shoalwater Bay, off",1
"Shoreham",1
"Shortland",5
"Sichang Group",2
"Similan Islands",47
"Singapore Islands",26
"Sir Edward Pellew",7
"Sir Edward Pellew Group",800
"Sir Graham Moore Islands",129
"Sir Joseph Banks Group",5
"Slate Islands",102
"Slate Islands, Bonaparte Archipelago",2
"Society Islands",21
"Solem Islands",19
"Solitary Islands",52
"Solomon",33
"Solomon Islands",46
"Solor Strait",3
"Sorrento Beach",2
"South Cloates",16
"South Cook Islands",1
"South Cottesloe",4
"South Farallon Islands",14
"South Georgia",4
"South Male Atoll",9
"South Marquesas Islands",15
"South Mole",1
"South Moluccas",2
"South Orkney Islands",1
"South Pacific",3
"South Sandwich Islands",22
"South Scott Reef",4
"South Shetland Islands",1
"South Shetlands",2
"South Sulawesi Island",1
"South point",1
"Southern Cook Islands",2
"Southern Group",1
"Southwestern Halmahera",1
"Spratly Islands",1
"St Vincent Gulf",1
"Starvation Boat Harbour",1
"Stewart Reefs",6
"Stradbroke Islands",20
"Success",1
"Sugarloaf rock",2
"Sulawesi",177
"Sulu Archipelago",125
"Sulu Archipeligo",1
"Sulu archipelago",5
"Sumatra",123
"Sunday Islands",1
"Surin Islands",2
"Svalbard",12
"Swain Reefs",1
"Swan River Estuary",13
"Swan river estuary",1
"Swanbourne",1
"Tabals Islands",2
"Taiwan",12
"Tamatave",3
"Tanimbar",1020
"Tanimbar Island Group",1
"Tanimbar Islands",2
"Tanjung Fatagar",4
"Tanjung Kimbo",1
"Tanjung Woka",2
"Tantabiddi Creek",2
"Tasman Sea",3
"Tawitawi Group",1
"Teluk Sanggala",6
"Teluk Sebakor",12
"Timor Sea",5
"Tin Can Bay",1
"Tiwi Islands",2
"Tobelo Is., Moluccas",1
"Togean Islands",97
"Tollgate Islands",14
"Tonga Islands",51
"Tongatapu",1
"Torres Strait",4
"Torres Strait Islands",72
"Townsville",3
"Treasury",1
"Trinidad and Tobago",5
"Tristan Group",1
"Tristan da Cunha",13
"Truk Lagoon",2
"Tual",1
"Tuamotu Archipelago",11
"Tubuai Islands",1
"Turtle Dove Shoals",1
"Two People Bay",3
"Two Peoples Bay",1
"Two Rocks",4
"Two people Bay",1
"Udjir Island",3
"Ug Taragadga",1
"Ulithi Atoll",12
"Umbio (Siassi) Islands",1
"United States Minor Outlying Islands",1
"Unknown",2
"Vana Levu",1
"Vansittart Bay",7
"Vanua Levu",1
"Vanuatu Archipelago",152
"Vernon Islands",21
"Virgin Islands",26
"Visayas Group, Philippine Archipelago",7
"Viti Levu",4
"Vitu Islands",1
"Vulcan Islands",1
"Vulcan Islands, Bonaparte Archipelago",44
"Wakatobi National Park",29
"Waldegrave Islands",1
"Wallabi Group, Houtman Abrolhos",24
"Wallabi Island Group",2
"Walter James Range",1
"Wanbro Sound",1
"Warnbro Sound",5
"Waterman",1
"Watubela Island",6
"Watubela Islands",11
"Weipa",1
"West Arm Gulf",9
"West Cape Howe",1
"West End Reef",1
"West Indies",67
"West Kimberley",1
"West Kimberley Islands",4
"West Owen Anchorage",4
"West Papua",464
"West Papua Province",4
"Western Gulf",1
"Western Province",2
"Western shelf",6
"Wewak",1
"Whitford",1
"Whitfords",2
"Whitsunday Group",6
"Whitsunday Islands",9
"Whyalla",1
"William Bay",3
"Willis Group",3
"Winderabandi",20
"Windward Islands",3
"Wokam Aru Islands",2
"Wood Islands",4
"Woodlark Island Group",2
"Woodman`s Point",4
"Xisha Islands",1
"Yalgorup National Park",3
"Yalingup",22
"Yallingup",5
"Yanchep",7
"Yap",14
"York Sound",25
"York sound",8
"Yorke Peninsula",1
"Zanzibar archipelago",5
"Zuytdorp Cliffs",2
"islandgroup",1
"not applicable",206592
"not recorded",1207
"Îles Crozet",2
"Îles Saint Paul et Amsterdam",16
