sex,reps
16 Hembras y 30 Machos,1
16 Hembras y 4 Machos,1
16 Hembras y 59 Machos,1
16 Hembras y 7 Machos,3
16 Hembras y 9 Machos,1
"16 Hembras, 12 Machos",2
"16 Hembras, 12 Machos, 4 Indiferenciado",1
"16 Hembras, 15 Machos, 6J",1
"16 Hembras, 18 Machos",1
"16 Hembras, 23 Machos",1
"16 Hembras, 6 Machos, 1J",1
"16 Hembras, 7 Machos",1
16 Indeterminate,5
16 M,7
16 MACHOS 17 HEMBRAS,1
16 MACHOS 2 HEMBRAS,1
16 MACHOS 3 HEMBRAS,1
16 MACHOS 4 HEMBRAS,1
16 MACHOS 5 HEMBRAS,1
16 Machos,4
16 Machos 1 Hembra 1 Hembras ovígera,1
16 Machos 1 Hembra 22 Hembras ovígera,1
16 Machos 1 Hembra ovígera,1
16 Machos 13 Hembras 2 Hembras ovígera,1
16 Machos 15 Hembras,1
16 Machos 2 Hembras 1 Hembra ovígera 1Juvenil,1
16 Machos 3 Hembras,1
16 Machos 32 Hembras 9 Hembras ovígera,1
16 Machos 36 Hembras,1
16 Machos 4 Hembras 4 Hembras ovígera,2
16 Machos 46 Hembras 4 Hembras ovígera,1
16 Machos 5 Hembras,1
16 Machos 5 Hembras 12 Hembras ovígera,1
16 Machos 8 Hembras,1
16 Machos 8 Hembras 14 Hembras ovígera,1
16 Machos 8 Hembras 2 Hembras ovígera,1
"16 Machos, 11 Hembras ovígeras, 10 Hembras",1
"16 Machos, 3 Hembras ovígeras, 11 Hembras",1
"16 Male, 9 Femlae",1
"16 Males, 2 Females",1
"16 Males, 3 Females",1
"16 Males, 5 Females",1
16 eks.,3
16 f,1
16 female,7
"16 female, 1 male",4
"16 female, 2 male",1
"16 female, 3 male",1
"16 female, 4 male",1
16 females,7
"16 females, 1 juvenile",1
"16 females, 6 males",1
16 females; 1 male,2
16 females; 3 males,3
16 females; 42 males,1
16 fêmeas,1
16 hembras,55
16 hembras y 15 machos,1
16 hembras y 22 machos,1
16 hembras | 12 machos | 3 desconocidos,1
"16 hembras, 1 macho",8
"16 hembras, 10 machos",1
"16 hembras, 11 machos",3
"16 hembras, 12 machos",3
"16 hembras, 13 machos",3
"16 hembras, 14 machos",3
"16 hembras, 15 machos",3
"16 hembras, 16 machos",3
"16 hembras, 18 machos",1
"16 hembras, 2 machos",3
"16 hembras, 2 machos, 1 indiferenciado",1
"16 hembras, 2 machos, 4 indiferenciados",2
"16 hembras, 20 machos",1
"16 hembras, 22 machos",1
"16 hembras, 23 machos",1
"16 hembras, 28 machos",1
"16 hembras, 3 machos",9
"16 hembras, 30 machos",1
"16 hembras, 34 machos",1
"16 hembras, 4 machos",7
"16 hembras, 41 machos",1
"16 hembras, 5 machos",2
"16 hembras, 6 machos",6
"16 hembras, 7 machos",6
"16 hembras, 7 machos, 2 indiferenciados",1
"16 hembras, 8 machos",5
"16 hembras, 8 machos, 14 indiferenciados",1
"16 hembras, 9 machos",3
16 hermafroditas,7
16 im,1
16 indetermined,15
16 indivíduos,2
16 jovens,1
16 juveniles,2
16 larvas,1
16 machos,9
16 machos y 37 hembras,1
16 machos y 4 hembras,1
16 machos y 43 hembras,1
16 machos y 60 hembras,1
"16 machos, 11 hembras y 1 indeterminado",1
"16 machos, 13 hembras y 2 indeterminados",1
"16 machos, 19 hembras y 1 indeterminado",1
"16 machos, 4 hembras",1
"16 machos, 5 fêmeas, 1 ninfa, 1 larva",1
"16 machos, 7 fêmeas",1
"16 machos, 72 hembras, 3 juveniles",1
"16 machos, 9 fêmeas",1
16 male,7
16 male 20 female,1
16 male 29 female,1
16 male 9 female,1
"16 male, 0 female",1
"16 male, 1 female",1
"16 male, 2 female",1
"16 male, 3 female",1
16 male4 female,1
16 male42 female,1
16 male7 female,1
16 male; 1 female,1
16 male; 10 female,3
16 male; 12 female,1
16 male; 18 female,1
16 male; 2 female,1
16 male; 21 female,1
16 male; 24 female,1
16 male; 3 female,3
16 male; 4 female,2
16 male; 6 female,2
16 male; 7 female,2
16 male; 8 female,4
16 male; 9 female,2
16 males,2
16 males 1 juvenile,1
16 males | 0 females,1
16 males | 4 females,1
16 males | 6 females,1
16 males | 9 females,1
"16 males, 10 females",2
"16 males, 11 females",1
"16 males, 12 females",2
"16 males, 13 females",1
"16 males, 14 females",1
"16 males, 16 females",1
"16 males, 21 females",1
"16 males, 3 females",1
"16 males, 64 females",1
16 minor worker,2
16 sex not recorded,31
16 tritoninfas,4
16 undetermined,358
16 undetermined; 2 male,1
16 worker,16
16(M)│ 1(H),1
"16.2 mm male, 16.1 mm female",1
16.8,1
160 hembras,2
"160 hembras, 16 machos",1
"160 hembras, 3 machos",1
160 hermafroditas,2
160 undetermined,3
160F e 3M,1
161 undetermined,3
161 worker,1
162,3
162 Hembras y 87 Machos,1
162 worker,1
162M,1
163,1
163 Machos,1
"163 hembras, 3 machos",1
163 undetermined,2
164,1
"164 hembras, 100 machos, 63 indiferenciados",1
164 undetermined,2
164 worker,1
"165 hembras, 1 macho",1
"165 hembras, 14 machos, 8 indiferenciados",1
"165 hembras, 38 machos, 4 indiferenciados",1
"165 hembras, 51 machos, 3 indiferenciados",1
165 male,1
165 undetermined,3
165m,1
165m 353f,1
166 Machos 412 Hembras,1
166 hembras,1
"166 hembras, 27 machos",1
166 undetermined,4
166m 139f,1
"167 Hembras, 139 Machos",1
"167 hembras, 15 machos",1
167 hermafroditas,1
167 undetermined,1
"168 hembras, 35 machos",1
"168 hembras, 53 machos",1
168 undetermined,2
"168M,27F",1
"169 hembras, 25 machos",1
"169 hembras, 62 machos, 12 indiferenciados",1
"169 hembras, 85 machos, 26 indiferenciados",1
169 tritoninfas,1
169m 115f,1
16F,3
"16F, 14M",1
16J,1
16M,11
16M 13F,1
16M 1F,1
16M 26F,1
16M 2F,2
16M 6F,1
16M | 15F,2
16M | 24F,1
16M | 48F,1
"16M,10F",1
"16M,11F",2
"16M,13F",1
"16M,14F",1
"16M,16F",1
"16M,17F",2
"16M,3F",2
"16M,4F",1
"16M,5F",3
"16M,6F",3
"16M,7F",1
"16M,8F",2
16f,11
"16l, 1dQ, 12w",1
16m,8
16m 11f,1
16m 13f,4
16m 14f,1
16m 15f,2
16m 16f,1
16m 17f,1
16m 18f,4
16m 19f,1
16m 1f 11n,1
16m 20f,2
16m 21f,1
16m 25f,3
16m 26f,1
16m 27f,1
16m 28f,2
16m 29f,2
16m 32f,1
16m 34f,1
16m 35f,2
16m 38f,1
16m 47f,1
16m 5f,2
16m 6f,1
16m 7f,3
16m 8f,1
16m 9f,1
"16m,13f",1
"16m,15f",1
"16m,18f",1
"16m,1f",2
"16m,21f",1
"16m,28f",1
"16m,2f",1
"16m,5f",2
"16m,6f",2
"16m,7f",1
"16m,7f,7u",1
"16m,8f",2
"16m,9f",1
16male1female,1
16male4female,1
16n,1
16n 1 exuv,1
16u,70
16x,1
17,73
17 F,2
"17 Females, 25 Immatures",1
"17 Femeninos, 21 Masculinos, el resto sin informac",1
"17 HEMBRAS, 10 MACHOS",1
"17 HEMBRAS, 14 MACHOS",1
17 Hembras,9
17 Hembras y 1 Machos,2
17 Hembras y 12 Machos,3
17 Hembras y 14 Machos,2
17 Hembras y 16 Machos,1
17 Hembras y 20 Machos,1
17 Hembras y 24 Machos,1
17 Hembras y 3 Machos,1
17 Hembras y 4 Machos,2
17 Hembras y 9 Machos,1
"17 Hembras, 12 Machos",2
"17 Hembras, 16 Machos",1
"17 Hembras, 17 Machos",1
"17 Hembras, 2 Machos",1
"17 Hembras, 21 Machos",2
"17 Hembras, 5 Machos",1
"17 Hembras, 7 Machos",1
"17 Hembras, 8 Machos",1
"17 Hembras, 91 Machos",1
17 Indeterminate,1
17 M,1
17 MACHOS 7 HEMBRAS,1
17 Machos,2
17 Machos 1 Hembra 17 Hembras ovígera,1
17 Machos 1 Hembra 7 Hembras ovígera,1
17 Machos 10 Hembras,1
17 Machos 15 Hembras 4 Hembras ovígera,1
17 Machos 2 Hembras 1Juvenil,1
17 Machos 29 Hembras,1
17 Machos 3 Hembras,1
17 Machos 4 Hembras,1
17 Machos 45 Hembras,1
17 Machos 7 Hembras,1
17 Machos 7 Hembras 4 Hembras ovígera,1
"17 Males, 2 Females",1
"17 Males, 3 Females",1
"17 Males, 4 Females",1
"17 Males, 9 Females",1
"17 deuto, 3 proto e 132 tritoninfas",1
17 eggs,1
17 female,12
"17 female, 1 male",1
17 females,5
17 females | 5 indetermined,1
"17 females, 3 juveniles",1
17 females; 33 males,1
17 fêmeas,2
17 hembras,46
17 hembras y 5 machos,1
17 hembras | 2 machos,1
17 hembras | 63 machos,1
"17 hembras, 1 macho",4
"17 hembras, 1 macho, 1 indiferenciado",1
"17 hembras, 10 machos",5
"17 hembras, 11 machos",2
"17 hembras, 12 machos",6
"17 hembras, 13 machos",3
"17 hembras, 14 machos",1
"17 hembras, 15 machos",1
"17 hembras, 16 machos",4
"17 hembras, 17 machos",3
"17 hembras, 17 machos, 41 indiferenciados",1
"17 hembras, 18 machos",4
"17 hembras, 2 machos",2
"17 hembras, 2 machos, 1 indiferenciado",1
"17 hembras, 20 machos",1
"17 hembras, 22 machos",1
"17 hembras, 3 machos",5
"17 hembras, 3 machos, 54 indiferenciados",1
"17 hembras, 4 machos",2
"17 hembras, 4 machos, 6 indiferenciados",1
"17 hembras, 4 machos.",1
"17 hembras, 5 machos",2
"17 hembras, 6 machos",3
"17 hembras, 7 machos",4
"17 hembras, 8 machos",3
17 hermafroditas,3
17 im,1
17 indetermined,15
17 indivíduos,2
17 larvas,1
17 machos,10
17 machos y 12 hembras,2
17 machos y 29 hembras,1
17 machos y 3 hembras,1
17 machos y 31 hembras,1
"17 machos, 14 hembras y 3 indeterminados",1
"17 machos, 23 fêmeas imaturos",1
"17 machos, 25 hembras",1
17 male,8
17 male 27 female,1
17 male 7 female,1
17 male | 12 female,1
17 male | 28 female,1
"17 male, 14 female",1
"17 male, 3 female",1
17 male; 1 female,1
17 male; 10 female,1
17 male; 12 female,1
17 male; 15 female,2
17 male; 20 female,1
17 male; 22 female,1
17 male; 3 female,1
17 male; 4 female,1
17 male; 5 female,2
17 male; 7 female,1
17 males,1
17 males | 6 females,1
"17 males, 10 females, 10 juveniles",1
"17 males, 13 females",1
"17 males, 14 females",1
"17 males, 15 females",1
"17 males, 2 females",1
"17 males, 20 females",1
"17 males, 22 females",1
"17 males, 25 females",1
"17 males, 3 females",1
"17 males, 4 females",1
"17 males, 5 females, 1 immature",1
"17 males, 9 females",1
"17 minor worker, 2 major worker",1
17 n,1
17 sex not recorded,18
17 tritoninfas,3
17 undetermined,300
17 worker,17
"170 Hembras, 105 Machos",1
"170 hembras, 100 machos",1
170 tritoninfas,1
170 undetermined,2
170 worker,1
171 undetermined,3
172 undetermined,2
172 worker,1
1728 worker,1
173 undetermined,5
174 female,1
174 undetermined,1
174f,1
175 undetermined,2
175u,1
176 tritoninfas,1
176 undetermined,1
1763 minor worker,1
176m,1
176m66f61n,1
177 female,1
"177 hembras, 21 machos",1
178,1
"178 hembras, 45 machos",1
178 undetermined,1
179 hembras,1
179 undetermined,1
"17F, 9M",1
17J,1
17M,9
17M 1F,2
17M 20F,1
17M 28F,1
17M | 12F,1
17M | 20F,1
17M | 8F,1
17M+2F,1
"17M,11F",1
"17M,15F",1
"17M,16F",1
"17M,17F",1
"17M,20F",1
"17M,23F",1
"17M,2F",1
"17M,52F",1
"17M,5F",3
"17M,6F",1
"17M,7F",1
"17M,9F",1
17f,18
"17f,1m",1
17m,10
17m 10f,1
17m 11f,1
17m 12f,2
17m 13f,1
17m 13f 1n,1
17m 14f,2
17m 15f,1
17m 16f,2
17m 17f,2
17m 18f,1
17m 18f 1d,1
17m 19f,3
17m 21f,2
17m 23f,1
17m 26f,1
17m 27f,1
17m 28f 5n,1
17m 2f 2n,1
17m 30f,2
17m 36f,1
17m 3f,1
17m 4f,1
17m 6f,1
17m 7f,1
17m 82f1nV,1
17m 9f,2
"17m,17f",1
"17m,25f",1
"17m,2f",1
"17m,30f",1
"17m,36f",1
"17m,3f",1
"17m,4f",1
"17m,84f",1
"17m,9f",2
17m2f,1
"17machos, 29 hembras",1
17male10female,1
17male7female,1
17n,5
17u,48
18,102
18 ?,1
18 F,3
18 F + M,1
"18 HEMBRAS, 6 MACHOS",1
"18 HEMBRAS, 9 MACHOS",1
18 Hembras,13
18 Hembras y 13 Machos,1
18 Hembras y 15 Machos,1
18 Hembras y 16 Machos,1
18 Hembras y 17 Machos,1
18 Hembras y 18 Machos,1
18 Hembras y 19 Machos,1
18 Hembras y 21 Machos,1
18 Hembras y 22 Machos,1
18 Hembras y 24 Machos,1
18 Hembras y 26 Machos,2
18 Hembras y 3 Machos,2
18 Hembras y 30 Machos,1
18 Hembras y 4 Machos,1
18 Hembras y 6 Machos,1
18 Hembras y 9 Machos,1
"18 Hembras, 20 Machos",1
"18 Hembras, 24 Machos",1
"18 Hembras, 24 Machos, 11J",1
"18 Hembras, 3 Machos",1
"18 Hembras, 38 Machos",1
"18 Hembras, 71 Machos",1
"18 Hembras, Machos 31",1
18 Indeterminate,5
18 M,2
18 MACHOS 23 HEMBRAS,1
18 MACHOS 6 HEMBRAS,1
18 Machos,2
18 Machos 11 Hembras 2 Hembras ovígera,1
18 Machos 13 Hembras,1
18 Machos 3 Hembras 1 Hembra ovígera,1
18 Machos 35 Hembras,1
18 Machos 6 Hembras 17 Hembras ovígera,1
18 Machos y 14 Hembras,1
"18 Machos, 11 Hembras",1
"18 Machos, 8 Hembras ovígeras, 10 Hembras",1
18 Male,1
"18 Male, 11 Female",1
"18 Males, 1 Female",1
"18 Males, 2 Females, 3 Sub-Males",1
"18 Males, 6 Females",1
18 female,8
"18 female, 3 male",1
18 females,10
"18 females, 10 males",1
18 females; 40 males,1
18 hatchlings,1
18 hembras,49
18 hembras y 15 machos,2
18 hembras y 4 machos,1
"18 hembras, 1 macho",5
"18 hembras, 1 macho, 1 indiferenciado",2
"18 hembras, 1 macho, 3 indiferenciados",1
"18 hembras, 1 macho, 4 indiferenciados",1
"18 hembras, 10 machos",2
"18 hembras, 10 machos, 1 indiferenciado",1
"18 hembras, 11 machos",1
"18 hembras, 12 machos",6
"18 hembras, 13 machos",5
"18 hembras, 14 machos",1
"18 hembras, 15 machos",2
"18 hembras, 16 machos",5
"18 hembras, 17 machos",3
"18 hembras, 17machos",1
"18 hembras, 18 machos",1
"18 hembras, 2 indiferenciados",1
"18 hembras, 2 machos",1
"18 hembras, 2 machos, 10 indiferenciados",1
"18 hembras, 2 machos, 7 indiferenciados",1
"18 hembras, 23 machos",1
"18 hembras, 24 machos",1
"18 hembras, 26 machos",1
"18 hembras, 27 machos",1
"18 hembras, 3 machos",9
"18 hembras, 35 machos",1
"18 hembras, 4 machos",3
"18 hembras, 4 machos, 2 J",1
"18 hembras, 44 machos, 2 ND",1
"18 hembras, 5 machos",4
"18 hembras, 5 machos, 12 indiferenciados",1
"18 hembras, 5 machos, 14 indiferenciados",1
"18 hembras, 6 machos",3
"18 hembras, 7 machos",2
"18 hembras, 7 machos, 10 indiferenciados",1
"18 hembras, 7 machos, 11 indiferenciados",1
"18 hembras, 8 machos",2
"18 hembras, 8 machos, 1 indiferenciado",1
"18 hembras, 9 machos",4
18 hembras. 2 machos,1
18 hermafroditas,7
18 im 1n V,1
18 indetermined,11
18 juv,1
18 juveniles,2
18 machos,7
"18 machos, 10 hembras",1
"18 machos, 44 fêmeas",1
"18 machos, 6 hembras",1
18 male,13
18 male 10 female,1
18 male 15 female,1
"18 male, 20 female",1
"18 male, 4 female",1
"18 male, 6 female",1
18 male27 female,1
18 male; 1 female,3
18 male; 10 female,1
18 male; 12 female,1
18 male; 17 female,1
18 male; 3 female,1
18 male; 4 female,4
18 male; 5 female,1
18 male; 7 female,3
18 male; 8 female,2
18 males,3
18 males | 1 females,1
18 males | 19 females,1
18 males | 3 females,1
"18 males, 1 female",2
"18 males, 10 females",1
"18 males, 14 females",2
"18 males, 19 females",2
"18 males, 2 females",1
"18 males, 36 females",2
"18 males, 4 females",1
"18 males, 58 females",1
"18 males, 9 females",1
"18 masculinos, 15 femeninos, 28 estériles, 15 sexo",1
18 minor worker,2
18 sex not recorded,18
18 spec.,1
18 tritoninfas,1
18 undetermined,276
18 worker,16
18(M)│ 9(H),2
180 M,2
180 hermafroditas,1
180m,1
180m 134f,1
"180m,148f",1
180u,1
"181 Hembras, 136 Machos",1
181 hembras,1
181 male,1
181 worker,1
1811 undetermined,1
181J,1
181m,1
182 hembras,1
182m 276f,1
183 undetermined,1
183 worker,1
183f,1
184 females; 62 males,1
"184 hembras, 21 machos",1
"184 hembras, 77 machos",1
184 worker,1
"185 hembras, 10 machos",1
185 undetermined,3
"186 hembras, 19 machos",1
"186 hembras, 59 machos, 1 indiferenciado",1
"186 hembras, 76 machos",1
186 undetermined,2
186 worker,1
186m 58f 10n 53 exuv,1
187 Hembras,1
187 female,1
"187 hembras, 54 machos, 2 indiferenciados",1
187 tritoninfas,1
187 undetermined,2
1871 indivíduos,1
187f,1
"188 hembras, 23 machos, 12 indiferenciados",1
188 undetermined,1
"189 hembras, 12 machos, 4 indiferenciados",1
"189 hembras, 3 machos",1
"189 hembras, 36 machos, 45 indiferenciados",1
189 undetermined,1
189u,1
18F,3
18F e 18M,1
18F e 5M,1
18F e 6M,1
18J,1
18M,10
18M 10F,1
18M 12F,1
18M 1F,1
18M 7F,1
18M 8F,2
18M | 23F,1
18M | 26F,1
18M | 3F,1
"18M,10F",1
"18M,11F",1
"18M,12F",1
"18M,13F",1
"18M,1F",1
"18M,21F",1
"18M,24F",2
"18M,27F",1
"18M,3F",3
"18M,4F",2
"18M,5F",2
"18M,7F",1
"18M,8F",1
"18M,9F",1
18f,9
"18f,1m",1
18m,16
18m 10f,2
18m 13f,1
18m 14f,4
18m 15f,1
18m 17f,1
18m 18f,2
18m 20f,1
18m 22f,2
18m 24f,2
18m 25f,1
18m 27f,2
18m 29f,2
18m 47f,1
18m 4f,1
18m 56f,1
18m 5f 63n V 7 ex,1
18m 8f,1
"18m,12f",1
"18m,15f",1
"18m,1f",1
"18m,22f",1
"18m,27f",1
"18m,28f",1
"18m,31f",1
"18m,3f",1
"18m,5f",1
"18m,6f",1
"18m,9f",1
18male15female,1
18male1female,1
18n,3
18u,49
19,50
"19 Adults, 4 Immatures",1
"19 HEMBRAS, 32 MACHOS",1
19 Hembras,12
19 Hembras y 10 Machos,1
19 Hembras y 14 Machos,1
19 Hembras y 15 Machos,1
19 Hembras y 17 Machos,1
19 Hembras y 29 Machos,1
19 Hembras y 38 Machos,1
19 Hembras y 4 Machos,1
19 Hembras y 50 Machos,1
19 Hembras y 8 Machos,1
"19 Hembras, 2 Machos",1
"19 Hembras, 21J",1
"19 Hembras, 3 Machos",1
19 Indeterminate,2
19 M,3
19 MACHOS,1
19 MACHOS 20 HEMBRAS,1
19 MACHOS 34 HEMBRAS,1
19 MACHOS 6 HEMBRAS,1
19 Machos,2
19 Machos 129 Hembras,1
19 Machos 13 Hembras,1
19 Machos 16 Hembras,1
19 Machos 20 Hembras,1
19 Machos 3 Hembras 3 Hembras ovígera,1
19 Machos 51 Hembras,1
"19 Machos, 5 Hembras",1
"19 Males, 10 Females",1
"19 Males, 3 Females",1
"19 Males, 6 Females",1
"19 Males, 7 Females",1
19 female,8
"19 female, 1 male",1
"19 female, 4 male",1
"19 female, 5 male",1
19 females,4
"19 females, 1 juvenile",1
19 fêmeas,1
19 hembras,34
19 hembras y 9 machos,1
19 hembras | 6 machos | 4 desconocidos,1
"19 hembras, 1 macho",5
"19 hembras, 1 macho, 12 indiferenciados",1
"19 hembras, 10 machos",1
"19 hembras, 11 machos",1
"19 hembras, 12 machos",1
"19 hembras, 14 machos",1
"19 hembras, 14 machos, 39 indiferenciados",1
"19 hembras, 16 machos",3
"19 hembras, 17 machos",2
"19 hembras, 19 machos",2
"19 hembras, 2 machos",6
"19 hembras, 2 machos, 1 indiferenciado",1
"19 hembras, 20 machos, 1 indiferenciado",1
"19 hembras, 21 machos",1
"19 hembras, 22 machos",1
"19 hembras, 24 machos",1
"19 hembras, 24 machos, 3 indiferenciados",1
"19 hembras, 3 machos",4
"19 hembras, 38 machos",1
"19 hembras, 4 machos",2
"19 hembras, 5 machos",3
"19 hembras, 6 machos",1
"19 hembras, 7 machos",2
"19 hembras, 8 machos",3
"19 hembras, 9 machos",4
19 hermafroditas,1
19 im,2
19 indetermined,8
19 indivíduos,1
19 juveniles,1
19 larvas,1
19 machos,6
19 machos y 4 hembras,1
19 machos y 47 hembras,1
"19 machos, 1 fêmea, 1 ninfa",1
"19 machos, 15 fêmeas",1
"19 machos, 2 fêmeas, 1 ninfa",1
"19 machos, 6 fêmeas, 11, jovens",1
"19 machos, 6 hembras",1
"19 machos, 7 hembras",1
19 male,8
19 male | 0 female,1
19 male4 female,2
19 male5 female,2
19 male; 11 female,1
19 male; 17 female,1
19 male; 7 female,1
19 male; 8 female,2
19 males | 2 females,2
19 males | 20 females,1
19 males | 9 females,1
"19 males, 10 females",2
"19 males, 11 females",1
"19 males, 13 females",2
"19 males, 16 females",2
"19 males, 22 females",2
"19 males, 3 females",1
"19 males, 4 females",1
"19 males, 7 females",1
19 minor worker,1
19 sex not recorded,17
19 sex not recorded 1 male,1
19 tritoninfas,1
19 undetermined,295
19 undetermined; 1 male; 6 female,1
19 worker,15
"19, mostly females",1
19-Mar-21,1
190,1
"190 hembras, 121 machos",1
"190 hembras, 31 machos, 26 indiferenciados",1
190 undetermined,1
190 worker,2
"191 hembras, 27 machos",1
191m 191f,1
192,1
192 Hembras y 223 Machos,1
192 female,1
192 undetermined,1
192f,1
193 Hembras,1
"193 hembras, 57 machos",1
193 tritoninfas,1
193 undetermined,4
"194 Machos, 153 Hembras",1
"194 hembras, 96 machos",1
194 indivíduos,1
194 undetermined,2
194 worker,1
1946u,2
195 hembras,2
"195 hembras, 24 machos",1
"195 hembras, 72 machos",1
195 hermafroditas,1
"1950 hembras, 51 machos",1
196 undetermined,2
"197 hembras, 36 machos, 82 indiferenciados",1
197 undetermined,1
197m 145f,1
"198 hembras, 51 machos",1
198 undetermined,2
199 female,1
199 minor worker,1
199 undetermined,1
199f,1
19F,1
19F e 5M,1
19F e 6M,1
19F e 9M,1
"19F, 22M",1
"19F, 23M",1
19M,4
19M 2F,1
19M 3F,2
19M 4F,1
"19M,10F",1
"19M,11F",1
"19M,12F",1
"19M,13F",2
"19M,15F",1
"19M,18F",1
"19M,19F",1
"19M,1F",1
"19M,40F",1
"19M,6F",2
"19M,7F",1
"19M,8F",1
19f,11
"19f,1m",1
19m,8
19m 12f,1
19m 13f,2
19m 14f,1
19m 15f,2
19m 16f,2
19m 18f,1
19m 19f,2
19m 20f,2
19m 21f,2
19m 22f,3
19m 24f,1
19m 25f,2
19m 35f,1
19m 3f,1
19m 4f,1
19m 60f,1
19m 8f,1
19m 9f,2
"19m,16f",1
"19m,22f",1
"19m,24f",1
"19m,36f",1
"19m,4f",2
"19m,5f",1
"19m,8f",1
19male,2
19male17female,1
19n,1
19u,42
"19u,1m",1
1?,374
1? 1?1imm.,1
1? 1?1subad,2
1? 1subad,1
1? 2?,1
1? 2subad?,1
1? 3?,1
1? 3?9imm.,1
1? 4?2imm.,1
1? 5?3imm.,1
1? several?/imm.,1
1? with spiderlings,1
"1?, several imm.",1
"1?,1subad,1imm.",1
"1?,2imm.",1
1?1?,1
1?1imm.,1
1?1subad,1
1?1subad?,4
1?2?,1
1?2?1subad,1
1?2?4subad,1
1?2imm.,1
1?2subad?,1
1?3imm.,1
1?4?1subad?,1
1Adult 2Juveniles,1
1Adult 2pupas,1
1Adult 3Juveniles,1
1DF,4
1DM,3
1Exuvium,1
1F,17323
1F + 1M,2
1F + 1U,2
1F + 2M,1
1F 14M,1
1F 1F,1
1F 1M,10
1F 1juvenile,1
1F 2M,3
1F 3Juveniles,1
1F 4M,2
1F 5M,1
1F 9M,1
1F e 1M,13
1F e 2M,5
1F e 3M,2
1F juvenile,1
1F pupa,3
1F+1M,1
1F+4undef,1
"1F, 10M",1
"1F, 11M",1
"1F, 12M",1
"1F, 13M",1
"1F, 14M",1
"1F, 18M",1
"1F, 1?",1
"1F, 1J",2
"1F, 1M",12
"1F, 2M",71
"1F, 2M, 3U",1
"1F, 32M",1
"1F, 3M",41
"1F, 4M",20
"1F, 4M, 1?",1
"1F, 56M",1
"1F, 5M",12
"1F, 6M",5
"1F, 7M",7
"1F, 8M",4
"1F, 9M",5
"1F, U",1
1F1M,45
1F2M,1
1F; 1 juvenile,1
1F; 1?,1
1F; 1M,5
1F; 2M,1
1F; 3 juveniles,1
1F?,1
"1F?, 1M",1
1J,19
1JF,3
1JM,4
1Juvenil,45
1L,1
1LARVA;1EXUVIA PUPAL,1
1M,21902
1M (-7 segments),1
1M + 1F,4
1M + 2F,1
1M 1 F,2
1M 10F,3
1M 11F,2
1M 12F,2
1M 14F,1
1M 15F,1
1M 17F,1
1M 1F,326
1M 1Juveniles,1
1M 1juvenile,3
1M 1pupa,1
1M 2F,76
1M 2Juveniles,4
1M 2pupa,1
1M 3F,34
1M 3Juveniles,1
1M 4F,26
1M 5F,14
1M 60F,1
1M 6F,5
1M 7F,6
1M 8F,4
1M 9F,2
1M deformed,1
1M feM,1
1M juvenile,1
1M pupa,4
1M | 10F,1
1M | 11F,3
1M | 12F,1
1M | 17F,1
1M | 1F,46
1M | 21F,1
1M | 2F,34
1M | 30F,1
1M | 3F,17
1M | 4F,11
1M | 5F,13
1M | 6F,7
1M | 7F,6
1M | 8F,1
1M*,6
1M+,1
1M+1F,31
1M+1F+2undef,1
1M+1F+3undef,1
1M+1F+4undef,1
1M+1V,5
1M+1undef,3
1M+2F,18
1M+3,1
1M+3F,7
1M+4F,4
1M+5,1
1M+5F,2
"1M, 1 F",1
"1M, 1?",2
"1M, 1F",9
"1M, 1F, 1J",1
"1M, 1J",1
"1M, 1pM, 2 imm.",1
"1M, 2F",1
"1M, 2F, 1J",1
"1M, 3F, 4J",1
"1M, 5F, 2J",1
"1M, F",1
"1M,10F",3
"1M,11F",2
"1M,12F",2
"1M,13F",1
"1M,1F",3099
"1M,21F",1
"1M,24F",1
"1M,2F",651
"1M,3F",227
"1M,4F",102
"1M,5F",50
"1M,6F",30
"1M,7F",13
"1M,8F",13
"1M,9F",4
1M/1F,2
1M1F,139
1M2F,1
1M; 1F,13
1M; 1F; 3 juveniles,1
1M; 2F,3
1M; 7F,1
1M;1F,1
1MACHO;11HEMBRA,1
1MACHO;13HEMBRA,1
1MACHO;1HEMBRA,58
1MACHO;28HEMBRA,1
1MACHO;2HEMBRA,10
1MACHO;38HEMBRA,1
1MACHO;3HEMBRA,3
1MACHO;4HEMBRA,1
1MACHO;5HEMBRA,1
1MF,5
1MM,10
1Male,1
"1Male, 1 immature",1
"1Male, 2 females",2
1P,7
1Pupa 1prepupa,1
1Pupal case,1
1Q,1
1a,50
1a 1n,6
1a 2n,6
1a 3n,2
1a 4n,3
1a 8n,1
1aQ,15
1aQ; 1m,1
1aQ; 1m; 1w,1
1aQ; 1w,2
1aQ; 1w; 1w; 1w; 1w,1
1adult female,9
1adult unsexed,5
1aq,1
1d,2
1dQ,17
"1dQ, 2w",1
1dQ; 1w,3
"1dg, 7w",1
1dq,2
1eks,3
1ex.,1
1exuv,1
1exuvia,3
1exuviae,1
1f,86947
1f + 1 eks.,1
1f + 1?,1
1f + 1def,1
1f + 1f?,1
1f + 1ju,1
1f + 1m,59
1f + 2m,22
1f + 3m,10
1f + 3n,1
1f + 4m,1
1f + 5m,1
1f + 6m,1
1f + n,1
1f - hoved,1
1f 10n,3
1f 11n,1
1f 12n,1
1f 13n,1
1f 17n?,1
1f 1n,29
1f 1n?,2
